date,debit_account,debit_name,debit_inn,credit_account,credit_name,credit_inn,debit_amount,credit_amount,purpose,risk
2025-09-06 11:06:13,48996423536937854777,ЗАО «Маркет»,3556093201,60013389083863794026,ООО «Кей»,0433218198,,47335.73,консультационные согласно счёту №61406,low
2025-09-06 11:25:43,60013389083863794026,ООО «Кей»,0433218198,44300910939111926921,ООО «Альфа»,1061817539,28508.96,,оплата по договору поставки,low
2025-09-06 14:41:55,69961125355449647598,АО «Юг»,7169472256,44773244913421388209,ФЛ Кузнецов Егор,849951542153,,215239.11,субаренда согласно счёту №20197,high
2025-09-06 14:48:14,44773244913421388209,ФЛ Кузнецов Егор,849951542153,71302321298338167423,ИП «Город»,339685270164,,214775.09,иностранный перевод по договору №7216,high
2025-09-06 14:49:53,71302321298338167423,ИП «Город»,339685270164,78284106727520885474,ИП «Омега»,452380552589,218147.45,,доставка согласно счёту №80954,high
2025-09-06 14:57:02,78284106727520885474,ИП «Омега»,452380552589,36730371837645208814,АО «Фокус»,1872346016,,216614.86,крипто,high
2025-09-06 15:06:29,36730371837645208814,АО «Фокус»,1872346016,52237281793230234679,ИП «Вектор»,011686462205,,218650.1,биржа согласно счёту №25592,high
2025-09-06 15:25:05,52237281793230234679,ИП «Вектор»,011686462205,79472846392086780856,ООО «Дельта»,7908075959,,218127.4,передача активов согласно счёту №19976,high
2025-09-06 15:49:39,87571775140105123828,ЗАО «Дельта»,6112545733,20797996673459576403,ФЛ Сидоров Егор,755125427860,48970.5,,налоги и сборы,medium
2025-09-06 16:00:43,83347743326831901302,ФЛ Петров Максим,590251762904,89268705685662462873,ЗАО «Регион»,3428364400,29983.34,,субаренда за товары,low
2025-09-07 16:15:41,09835841687849912165,ООО «Город»,1624565067,99688143536822239431,ОАО «Кей»,4508821004,,19131.15,канцелярские товары за товары,low
2025-09-07 16:33:49,62887431271026767209,ФЛ Сидоров Никита,418222618917,04967066703362680408,ФЛ Лебедев Максим,107044964163,,47390.1,эквайринг за работы,low
2025-09-08 10:21:14,50566588339874113257,ФЛ Егоров Иван,652740334469,40568299629145046173,ЗАО «Север»,8803955122,,162300.0,маркетинг по договору №3305,medium
2025-09-08 10:42:53,50566588339874113257,ФЛ Егоров Иван,652740334469,40568299629145046173,ЗАО «Север»,8803955122,,130000.0,экспорт за работы,medium
2025-09-08 10:43:44,50566588339874113257,ФЛ Егоров Иван,652740334469,26464715437993712406,ОАО «Гео»,6224447212,,23200.43,пополнение,medium
2025-09-08 10:48:17,50566588339874113257,ФЛ Егоров Иван,652740334469,71324754691373678508,ОАО «Юг»,0745054442,,23484.24,лизинг,medium
2025-09-08 11:33:00,12328120679740344713,АО «Регион»,4990913348,88444310698720506149,ОАО «Кей»,9620153363,91705.6,,хостинг и связь согласно счёту №18682,low
2025-09-08 11:44:34,50566588339874113257,ФЛ Егоров Иван,652740334469,79473834735977468862,ОАО «Запад»,2292706531,72800.0,,оплата по договору поставки за период,medium
2025-09-08 13:50:58,50566588339874113257,ФЛ Егоров Иван,652740334469,40568299629145046173,ЗАО «Север»,8803955122,,34153.08,передача активов согласно счёту №79621,medium
2025-09-08 14:07:28,38427978819148580783,АО «Градиент»,7219034042,65817390637579145211,ФЛ Кузнецов Егор,847488360760,,55774.42,налоги и сборы за услуги,low
2025-09-08 14:12:09,61497840369003432445,АО «Прайм»,7976438150,11593195256904098366,ИП «Кей»,668633414103,57439.14,,налоги и сборы,low
2025-09-08 14:23:55,66010023142900185132,ФЛ Сидоров Пётр,637618209169,13578529456371834404,ИП «Альфа»,905696591722,,163886.8,coin согласно счёту №89864,high
2025-09-08 14:34:21,13578529456371834404,ИП «Альфа»,905696591722,51343320037917693676,АО «Импульс»,7387214897,160662.99,,взаиморасчёт,high
2025-09-08 14:49:06,51343320037917693676,АО «Импульс»,7387214897,89847139155963632123,ИП «Север»,651623198171,160194.28,,перевод на карту по договору №4141,high
2025-09-08 15:30:46,50184819737418972154,ФЛ Петров Дмитрий,426192372446,01851067949756792287,ИП «Квадро»,229604432786,100205.7,,аренда,medium
2025-09-08 16:17:36,23229031028795083044,ФЛ Петров Никита,985172444781,73715869886497677622,ИП «Маркет»,712661106256,,52527.52,премия по договору №5431,medium
2025-09-08 16:20:07,89847139155963632123,ИП «Север»,651623198171,28077113062113695727,ФЛ Смирнов Никита,941163187350,,66423.96,биткоин,high
2025-09-08 16:27:33,50566588339874113257,ФЛ Егоров Иван,652740334469,26464715437993712406,ОАО «Гео»,6224447212,335248.8,,взаиморасчёт согласно счёту №77880,medium
2025-09-08 16:53:49,44731584776863423461,ФЛ Иванов Сергей,351305231205,70538338848792069804,ООО «Дельта»,3924051475,,24688.06,консультационные согласно счёту №97932,low
2025-09-08 18:37:06,50566588339874113257,ФЛ Егоров Иван,652740334469,79473834735977468862,ОАО «Запад»,2292706531,103900.0,,консультационные согласно счёту №64719,medium
2025-09-08 18:42:26,50566588339874113257,ФЛ Егоров Иван,652740334469,40568299629145046173,ЗАО «Север»,8803955122,,50432.24,премия,medium
2025-09-08 19:53:21,28077113062113695727,ФЛ Смирнов Никита,941163187350,02990155799802841390,ФЛ Егоров Пётр,713665722469,65954.98,,займ за услуги,high
2025-09-08 20:59:40,02990155799802841390,ФЛ Егоров Пётр,713665722469,39776719903849830220,ЗАО «Альфа»,0777809738,64570.29,,займ по договору №4981,high
2025-09-09 01:39:22,39776719903849830220,ЗАО «Альфа»,0777809738,02990155799802841390,ФЛ Егоров Пётр,713665722469,65942.14,,coin по договору №887,high
2025-09-09 11:19:58,18055269658271091043,АО «Сфера»,4037613794,96762916032484137681,ИП «Опт»,475469263209,,23477.91,передача активов за товары,high
2025-09-09 11:41:06,60385050641383670241,ОАО «Опт»,7597383203,58902601279611435190,АО «Восток»,2137213860,146200.0,,премия согласно счёту №54707,medium
2025-09-09 12:17:46,60385050641383670241,ОАО «Опт»,7597383203,58902601279611435190,АО «Восток»,2137213860,,32800.0,предоплата согласно счёту №89917,medium
2025-09-09 12:22:50,60385050641383670241,ОАО «Опт»,7597383203,58902601279611435190,АО «Восток»,2137213860,,70000.0,премия согласно счёту №92594,medium
2025-09-09 12:45:34,60385050641383670241,ОАО «Опт»,7597383203,58902601279611435190,АО «Восток»,2137213860,30300.0,,оплата по договору поставки по договору №7806,medium
2025-09-09 12:50:51,43882211457758474570,ФЛ Иванов Андрей,790737100992,19952980061558108358,ФЛ Лебедев Дмитрий,504763928372,67838.42,,оплата по договору поставки за период,low
2025-09-09 13:26:03,11718227824896383465,ЗАО «Поток»,7015430390,84399106227236266933,ФЛ Смирнов Егор,867752401413,33323.6,,коммунальные услуги по договору №6809,low
2025-09-09 13:33:48,60385050641383670241,ОАО «Опт»,7597383203,78280647969545009025,ИП «Магнит»,467197889720,51100.0,,транспорт,medium
2025-09-09 13:47:32,60385050641383670241,ОАО «Опт»,7597383203,58902601279611435190,АО «Восток»,2137213860,26672.25,,субаренда за услуги,medium
2025-09-09 15:10:59,46684550489267389975,ИП «Юг»,626060290881,06724004991547887287,ЗАО «Юг»,0193802625,,31013.91,маркетинг за услуги,low
2025-09-09 15:31:10,60385050641383670241,ОАО «Опт»,7597383203,78280647969545009025,ИП «Магнит»,467197889720,97000.0,,взаиморасчёт,medium
2025-09-09 15:38:33,96762916032484137681,ИП «Опт»,475469263209,75137651588157937639,ФЛ Лебедев Максим,543943535384,,23852.2,благотворительность согласно счёту №16409,high
2025-09-09 15:44:42,60385050641383670241,ОАО «Опт»,7597383203,78280647969545009025,ИП «Магнит»,467197889720,,60000.0,маркетинг по договору №8608,medium
2025-09-09 16:30:05,14036965666683272386,АО «Гео»,2405800859,19108839822587139718,АО «Градиент»,8339187853,,21976.79,логистика по договору №812,medium
2025-09-09 17:45:56,75137651588157937639,ФЛ Лебедев Максим,543943535384,52437729420954814973,ИП «Юг»,289931608790,23109.73,,страховой взнос,high
2025-09-09 20:40:32,52437729420954814973,ИП «Юг»,289931608790,58066013824127049386,ФЛ Иванов Андрей,184390552934,,23208.75,пожертвование за период,high
2025-09-10 09:09:38,60385050641383670241,ОАО «Опт»,7597383203,58902601279611435190,АО «Восток»,2137213860,159100.0,,аванс согласно счёту №7672,medium
2025-09-10 09:50:42,14386632270267288574,ЗАО «Градиент»,5647292938,47407482175946474367,ООО «Вектор»,9693792379,,97822.17,взаиморасчёт по договору №6876,high
2025-09-10 10:24:04,60385050641383670241,ОАО «Опт»,7597383203,78280647969545009025,ИП «Магнит»,467197889720,58500.0,,доставка по договору №2421,medium
2025-09-10 10:35:49,14386632270267288574,ЗАО «Градиент»,5647292938,47407482175946474367,ООО «Вектор»,9693792379,,223065.63,выдача наличных согласно счёту №22052,high
2025-09-10 11:05:41,65652341389994043898,ОАО «Кей»,6973112197,47146273014719597964,ИП «Бета»,947873002463,44383.13,,хостинг и связь по договору №7239,low
